order_id,customer_id,product_id,order_date,quantity,total_amount,payment_method,order_status
903107,11414,50443,2023-12-01 00:00:00,4,368,Bank Transfer,Delivered
903108,10311,50911,2021-01-03 00:00:00,5,2150,PayPal,Pending
903109,10993,50964,2023-12-19 00:00:00,9,4212,Bank Transfer,Cancelled
903110,12348,50326,2023-01-10 00:00:00,7,595,PayPal,Pending
903111,11042,50640,2022-02-11 00:00:00,5,465,PayPal,Pending
903112,12832,50638,2021-01-18 00:00:00,6,1308,Bank Transfer,Returned
903113,10012,50829,2023-01-21 00:00:00,9,1989,Bank Transfer,Delivered
903114,11428,50080,2022-08-09 00:00:00,4,696,Bank Transfer,Returned
903115,12280,50474,2023-06-07 00:00:00,2,246,Bank Transfer,Delivered
903116,12014,50377,2021-11-28 00:00:00,5,2185,Credit Card,Pending
903117,10730,50869,2023-10-10 00:00:00,7,679,PayPal,Returned
903118,11302,50919,2021-06-18 00:00:00,4,1272,Bank Transfer,Pending
903119,11377,50333,2023-02-15 00:00:00,1,413,Credit Card,Cancelled
903120,12037,50175,2023-04-29 00:00:00,8,3456,Bank Transfer,Delivered
903121,12351,50657,2023-07-30 00:00:00,5,1890,Credit Card,Pending
903122,10541,50441,2021-07-25 00:00:00,10,720,PayPal,Pending
903123,12518,50126,2022-06-05 00:00:00,2,992,Bank Transfer,Delivered
903124,12861,50694,2023-10-15 00:00:00,3,1053,Credit Card,Pending
903125,10077,50219,2021-10-31 00:00:00,10,1750,Credit Card,Cancelled
903126,10024,50948,2021-04-25 00:00:00,10,3150,PayPal,Pending
903127,11039,50278,2022-10-26 00:00:00,5,1205,Bank Transfer,Pending
903128,10676,50485,2021-03-28 00:00:00,4,328,Bank Transfer,Delivered
903129,12573,50595,2023-01-13 00:00:00,9,81,PayPal,Delivered
903130,12395,50935,2022-03-04 00:00:00,9,621,PayPal,Cancelled
903131,10172,50995,2022-03-26 00:00:00,8,3672,PayPal,Pending
903132,11893,50141,2023-02-25 00:00:00,2,400,Credit Card,Returned
903133,12760,50846,2022-12-16 00:00:00,5,1340,Credit Card,Cancelled
903134,10489,50607,2021-01-02 00:00:00,8,1632,PayPal,Returned
903135,11486,50877,2023-01-13 00:00:00,8,3016,Bank Transfer,Pending
903136,12426,50706,2021-04-20 00:00:00,7,294,Credit Card,Pending
903137,12420,50110,2022-11-10 00:00:00,4,408,PayPal,Delivered
903138,10757,50052,2022-01-06 00:00:00,3,327,Credit Card,Cancelled
903139,12525,50615,2023-06-09 00:00:00,8,2408,Credit Card,Returned
903140,12430,50613,2022-08-22 00:00:00,8,560,PayPal,Pending
903141,10155,50654,2023-11-12 00:00:00,10,4910,Bank Transfer,Pending
903142,10257,50713,2022-12-23 00:00:00,5,1140,Bank Transfer,Delivered
903143,11780,50970,2021-11-01 00:00:00,3,1326,Credit Card,Delivered
903144,10674,50319,2023-07-13 00:00:00,5,1645,Bank Transfer,Delivered
903145,12116,50199,2023-04-16 00:00:00,4,788,Bank Transfer,Cancelled
903146,12392,50796,2022-03-22 00:00:00,8,2800,PayPal,Cancelled
903147,10673,50729,2023-07-21 00:00:00,2,66,PayPal,Pending
903148,12439,50046,2021-10-05 00:00:00,8,1200,PayPal,Returned
903149,11473,50505,2022-01-12 00:00:00,10,80,Bank Transfer,Cancelled
903150,10259,50540,2021-08-20 00:00:00,6,1968,Bank Transfer,Delivered
903151,10307,50514,2022-08-15 00:00:00,4,1936,PayPal,Delivered
903152,11119,50895,2022-03-02 00:00:00,3,138,Bank Transfer,Cancelled
903153,12998,50017,2023-12-15 00:00:00,10,780,PayPal,Pending
903154,10246,50315,2022-03-17 00:00:00,5,330,Credit Card,Pending
903155,12781,50436,2021-02-03 00:00:00,6,1848,Credit Card,Pending
903156,11659,50388,2021-11-25 00:00:00,1,346,Bank Transfer,Pending
903157,10187,50077,2023-04-25 00:00:00,1,348,Bank Transfer,Delivered
903158,11798,50978,2022-03-30 00:00:00,10,3390,Bank Transfer,Cancelled
903159,10925,50899,2023-02-03 00:00:00,3,1095,Bank Transfer,Delivered
903160,10785,50371,2022-06-07 00:00:00,2,430,Credit Card,Returned
903161,11596,50165,2022-04-27 00:00:00,1,66,PayPal,Pending
903162,12456,50609,2021-11-13 00:00:00,8,632,Credit Card,Pending
903163,11361,50617,2021-05-02 00:00:00,1,420,PayPal,Returned
903164,10341,50024,2022-08-04 00:00:00,10,2250,Bank Transfer,Returned
903165,10563,50712,2022-05-02 00:00:00,8,3224,PayPal,Delivered
903166,10651,50035,2023-11-02 00:00:00,5,1480,PayPal,Returned
903167,13000,50514,2021-05-05 00:00:00,4,1936,PayPal,Pending
903168,11194,50801,2022-10-21 00:00:00,8,608,PayPal,Returned
903169,10069,50844,2022-08-03 00:00:00,8,2016,Credit Card,Delivered
903170,11584,50854,2022-12-19 00:00:00,8,784,Bank Transfer,Returned
903171,12429,50461,2023-02-09 00:00:00,3,234,Bank Transfer,Returned
903172,12105,50138,2023-06-23 00:00:00,8,2520,PayPal,Delivered
903173,11301,50849,2022-02-10 00:00:00,1,35,Bank Transfer,Delivered
903174,12898,50574,2021-10-04 00:00:00,4,428,Credit Card,Delivered
903175,11123,50811,2023-07-14 00:00:00,5,2200,PayPal,Pending
903176,10916,50709,2023-05-04 00:00:00,6,2880,Bank Transfer,Pending
903177,12373,50889,2022-05-22 00:00:00,5,2400,Bank Transfer,Returned
903178,10461,50571,2021-08-25 00:00:00,5,1100,PayPal,Pending
903179,12227,50265,2023-09-21 00:00:00,5,1940,Credit Card,Cancelled
903180,10844,50333,2023-01-22 00:00:00,9,3717,PayPal,Delivered
903181,10574,50188,2022-05-21 00:00:00,10,4570,PayPal,Cancelled
903182,10119,50063,2021-06-14 00:00:00,10,3400,Bank Transfer,Delivered
903183,12597,50820,2023-04-26 00:00:00,3,978,Bank Transfer,Returned
903184,10646,50279,2022-12-29 00:00:00,2,980,PayPal,Delivered
903185,11479,50542,2022-01-11 00:00:00,10,3380,PayPal,Pending
903186,12074,50171,2023-11-02 00:00:00,2,738,Bank Transfer,Returned
903187,11514,50503,2021-03-24 00:00:00,8,3040,PayPal,Delivered
903188,12032,50964,2022-03-07 00:00:00,5,2340,Credit Card,Returned
903189,11032,50533,2022-04-23 00:00:00,5,1475,PayPal,Returned
903190,10969,50299,2023-02-22 00:00:00,6,1956,Credit Card,Returned
903191,12011,50201,2022-01-04 00:00:00,9,3357,PayPal,Cancelled
903192,11540,50135,2023-08-13 00:00:00,7,896,PayPal,Pending
903193,12581,50272,2021-05-21 00:00:00,5,1155,PayPal,Returned
903194,12197,50535,2022-12-21 00:00:00,5,300,Bank Transfer,Pending
903195,11512,50442,2023-10-13 00:00:00,10,4670,Bank Transfer,Delivered
903196,11049,50087,2021-10-15 00:00:00,9,3699,Bank Transfer,Returned
903197,10655,50031,2021-12-21 00:00:00,9,3195,Bank Transfer,Pending
903198,11955,50121,2021-12-09 00:00:00,2,62,Bank Transfer,Returned
903199,12993,50069,2021-05-29 00:00:00,7,35,Bank Transfer,Cancelled
903200,10555,50646,2021-07-29 00:00:00,10,1690,PayPal,Delivered
903201,10425,50883,2022-10-16 00:00:00,1,465,Credit Card,Cancelled
903202,10293,50961,2023-09-03 00:00:00,4,112,Bank Transfer,Returned
903203,11209,50827,2022-06-20 00:00:00,2,724,Bank Transfer,Pending
903204,12602,50496,2023-12-09 00:00:00,10,710,PayPal,Returned
903205,10431,50924,2021-11-27 00:00:00,9,774,Bank Transfer,Returned
903206,12652,50146,2021-12-31 00:00:00,6,2082,PayPal,Returned
903207,10317,50984,2021-01-11 00:00:00,4,1948,Bank Transfer,Cancelled
903208,10398,50333,2022-05-24 00:00:00,3,1239,Credit Card,Cancelled
903209,11348,50481,2022-08-03 00:00:00,4,1544,Bank Transfer,Pending
903210,11589,50906,2022-09-14 00:00:00,2,754,Bank Transfer,Delivered
903211,10596,50263,2023-06-20 00:00:00,5,485,PayPal,Delivered
903212,12594,50293,2022-12-19 00:00:00,9,3375,Bank Transfer,Pending
903213,12124,50992,2023-11-22 00:00:00,6,2964,PayPal,Returned
903214,12913,50429,2021-11-23 00:00:00,2,416,Credit Card,Delivered
903215,11944,50086,2021-03-15 00:00:00,6,1788,Bank Transfer,Cancelled
903216,10916,50016,2021-09-08 00:00:00,9,2799,PayPal,Pending
903217,12757,50728,2022-03-26 00:00:00,4,272,Credit Card,Pending
903218,12534,50628,2023-06-25 00:00:00,1,49,Credit Card,Returned
903219,12795,50118,2021-12-21 00:00:00,2,742,PayPal,Delivered
903220,11256,50270,2022-06-17 00:00:00,5,2150,PayPal,Delivered
903221,12598,50395,2021-10-23 00:00:00,10,220,Bank Transfer,Returned
903222,10976,50979,2021-10-25 00:00:00,7,1554,Credit Card,Pending
903223,11076,50855,2021-10-29 00:00:00,8,1264,Credit Card,Pending
903224,12990,50162,2022-05-27 00:00:00,3,147,PayPal,Pending
903225,12967,50700,2022-08-08 00:00:00,9,1188,Credit Card,Pending
903226,11245,50104,2022-01-09 00:00:00,2,838,PayPal,Cancelled
903227,11452,50653,2021-05-12 00:00:00,4,548,Bank Transfer,Cancelled
903228,11167,50167,2023-06-29 00:00:00,4,1440,PayPal,Pending
903229,12029,50300,2021-02-22 00:00:00,6,1674,Bank Transfer,Pending
903230,10363,50028,2021-08-17 00:00:00,10,140,PayPal,Pending
903231,12430,50424,2022-10-02 00:00:00,6,1026,Bank Transfer,Cancelled
903232,12319,50784,2023-03-08 00:00:00,3,159,Credit Card,Returned
903233,12346,50562,2023-03-02 00:00:00,9,234,PayPal,Delivered
903234,10234,50883,2022-05-10 00:00:00,5,2325,PayPal,Cancelled
903235,12623,50156,2023-05-03 00:00:00,2,934,PayPal,Pending
903236,11732,50324,2022-11-02 00:00:00,6,1530,Bank Transfer,Pending
903237,10027,50348,2023-12-31 00:00:00,3,183,PayPal,Pending
903238,11495,50121,2021-07-08 00:00:00,8,248,PayPal,Pending
903239,10093,50956,2022-10-25 00:00:00,3,1011,Credit Card,Returned
903240,12665,50652,2021-01-08 00:00:00,5,1215,PayPal,Cancelled
903241,10309,50528,2021-11-28 00:00:00,4,1312,PayPal,Delivered
903242,10052,50821,2023-11-06 00:00:00,4,1768,PayPal,Pending
903243,10319,50950,2022-10-28 00:00:00,2,440,PayPal,Returned
903244,11993,50561,2022-10-31 00:00:00,8,3824,Credit Card,Returned
903245,10181,50164,2021-06-10 00:00:00,3,630,PayPal,Pending
903246,11593,50062,2021-12-17 00:00:00,4,696,PayPal,Pending
903247,12923,50340,2021-11-13 00:00:00,6,2766,Credit Card,Delivered
903248,10647,50666,2023-07-26 00:00:00,9,1566,Bank Transfer,Cancelled
903249,11962,50312,2021-01-18 00:00:00,4,1740,Bank Transfer,Delivered
903250,11284,50376,2022-05-01 00:00:00,3,651,Credit Card,Cancelled
903251,12245,50346,2022-01-02 00:00:00,5,750,Credit Card,Returned
903252,12693,50150,2021-12-17 00:00:00,9,1899,Bank Transfer,Returned
903253,12303,50888,2022-06-12 00:00:00,1,431,PayPal,Pending
903254,12025,50585,2023-05-22 00:00:00,5,1785,Bank Transfer,Delivered
903255,12780,50581,2023-07-22 00:00:00,4,1088,PayPal,Delivered
903256,10336,50977,2021-09-27 00:00:00,5,985,Credit Card,Pending
903257,11577,50177,2023-05-21 00:00:00,7,504,Credit Card,Delivered
903258,11526,50354,2023-12-28 00:00:00,7,2436,Credit Card,Returned
903259,10990,50514,2023-11-20 00:00:00,7,3388,Bank Transfer,Returned
903260,12948,50309,2021-11-12 00:00:00,1,333,Credit Card,Pending
903261,11279,50119,2023-01-07 00:00:00,9,4185,Bank Transfer,Pending
903262,10514,50519,2021-06-13 00:00:00,7,1505,PayPal,Cancelled
903263,12030,50767,2023-07-15 00:00:00,4,520,PayPal,Returned
903264,10242,50996,2021-11-16 00:00:00,4,1276,PayPal,Returned
903265,12197,50973,2023-11-04 00:00:00,2,550,Credit Card,Returned
903266,11734,50916,2021-10-06 00:00:00,6,426,PayPal,Returned
903267,12805,50478,2022-03-08 00:00:00,10,490,Credit Card,Returned
903268,12668,50414,2022-10-30 00:00:00,3,612,Bank Transfer,Cancelled
903269,12501,50587,2022-09-26 00:00:00,1,44,Credit Card,Pending
903270,12260,50351,2022-06-06 00:00:00,5,1070,PayPal,Pending
903271,10668,50506,2023-08-22 00:00:00,6,852,Credit Card,Delivered
903272,10594,50195,2021-12-24 00:00:00,5,660,Credit Card,Returned
903273,12179,50187,2023-11-03 00:00:00,5,1175,Bank Transfer,Returned
903274,12660,50450,2022-12-26 00:00:00,10,1100,Credit Card,Pending
903275,10256,50496,2022-11-04 00:00:00,8,568,PayPal,Returned
903276,11503,50515,2021-08-20 00:00:00,10,4620,Credit Card,Returned
903277,10561,50696,2022-04-16 00:00:00,1,318,Credit Card,Returned
903278,12111,50847,2022-10-01 00:00:00,8,496,PayPal,Pending
903279,11335,50273,2022-07-14 00:00:00,7,1659,Credit Card,Delivered
903280,10407,50880,2022-07-27 00:00:00,1,253,Bank Transfer,Pending
903281,12850,50052,2022-08-25 00:00:00,9,981,PayPal,Returned
903282,11861,50263,2021-09-12 00:00:00,4,388,PayPal,Pending
903283,12063,50368,2022-08-25 00:00:00,7,2961,Credit Card,Cancelled
903284,11711,50133,2021-10-07 00:00:00,3,354,Bank Transfer,Returned
903285,10259,50994,2021-04-27 00:00:00,8,1752,Bank Transfer,Pending
903286,10723,50225,2022-09-02 00:00:00,4,580,PayPal,Pending
903287,11283,50310,2023-05-02 00:00:00,2,42,PayPal,Delivered
903288,10614,50573,2021-10-25 00:00:00,2,176,Credit Card,Returned
903289,11695,50877,2023-07-05 00:00:00,8,3016,PayPal,Cancelled
903290,11979,50016,2022-06-02 00:00:00,8,2488,Bank Transfer,Cancelled
903291,10813,50741,2022-01-13 00:00:00,1,106,Credit Card,Returned
903292,11787,50195,2022-03-02 00:00:00,6,792,Credit Card,Pending
903293,10331,50763,2022-06-21 00:00:00,9,1755,Bank Transfer,Cancelled
903294,12213,50443,2022-07-07 00:00:00,9,828,Bank Transfer,Returned
903295,11217,50303,2021-06-18 00:00:00,2,244,PayPal,Cancelled
903296,11545,50048,2022-05-30 00:00:00,8,3384,Bank Transfer,Returned
903297,11398,50747,2022-03-06 00:00:00,8,920,Credit Card,Cancelled
903298,10387,50121,2022-07-23 00:00:00,4,124,Credit Card,Delivered
903299,11519,50499,2021-03-24 00:00:00,4,720,Bank Transfer,Returned
903300,11818,50832,2021-11-26 00:00:00,5,1340,PayPal,Delivered
903301,11818,50562,2022-11-22 00:00:00,10,260,Credit Card,Returned
903302,11815,50469,2022-04-02 00:00:00,7,2254,PayPal,Cancelled
903303,12376,50041,2021-12-19 00:00:00,1,105,Bank Transfer,Cancelled
903304,11516,50456,2021-12-10 00:00:00,9,3456,PayPal,Pending
903305,11241,50534,2023-02-01 00:00:00,3,1449,Credit Card,Cancelled
903306,10320,50371,2021-07-17 00:00:00,4,860,Bank Transfer,Delivered
903307,10399,50182,2021-03-20 00:00:00,7,1890,Credit Card,Pending
903308,11915,50517,2022-11-09 00:00:00,5,1115,Credit Card,Delivered
903309,10105,50657,2022-07-05 00:00:00,5,1890,Bank Transfer,Delivered
903310,10696,50869,2023-03-31 00:00:00,1,97,PayPal,Delivered
903311,10330,50590,2021-08-02 00:00:00,2,264,Bank Transfer,Delivered
903312,10660,50231,2022-10-31 00:00:00,5,2185,Credit Card,Delivered
903313,12647,50809,2023-09-16 00:00:00,2,850,Credit Card,Returned
903314,10821,50348,2023-06-13 00:00:00,1,61,Credit Card,Returned
903315,11973,50479,2021-06-08 00:00:00,10,3180,Bank Transfer,Pending
903316,12689,50209,2023-01-09 00:00:00,3,447,Bank Transfer,Delivered
903317,11794,50675,2022-07-11 00:00:00,1,362,Bank Transfer,Returned
903318,12362,50680,2021-07-20 00:00:00,10,3540,Bank Transfer,Cancelled
903319,10462,50278,2021-01-22 00:00:00,8,1928,PayPal,Pending
903320,11608,50749,2023-02-24 00:00:00,8,1016,Credit Card,Returned
903321,12534,50688,2021-01-07 00:00:00,8,1480,PayPal,Cancelled
903322,11676,50053,2023-03-15 00:00:00,7,3262,Credit Card,Pending
903323,12458,50861,2023-02-07 00:00:00,7,2583,Credit Card,Cancelled
903324,12075,50010,2022-08-02 00:00:00,2,150,PayPal,Delivered
903325,10271,50658,2022-05-04 00:00:00,9,3393,Bank Transfer,Cancelled
903326,12734,50739,2023-07-15 00:00:00,7,301,Credit Card,Delivered
903327,12549,50748,2021-03-28 00:00:00,5,1710,Bank Transfer,Pending
903328,10385,50464,2021-08-10 00:00:00,4,448,PayPal,Delivered
903329,10060,50754,2022-02-17 00:00:00,8,1304,Credit Card,Cancelled
903330,11131,50817,2022-08-07 00:00:00,5,1575,Bank Transfer,Delivered
903331,10220,50583,2021-07-21 00:00:00,6,744,PayPal,Delivered
903332,11465,50158,2022-07-25 00:00:00,4,164,Credit Card,Pending
903333,12819,50019,2021-08-09 00:00:00,2,762,PayPal,Delivered
903334,11907,50055,2021-06-06 00:00:00,7,2471,Bank Transfer,Returned
903335,12612,50956,2021-05-09 00:00:00,2,674,Credit Card,Pending
903336,11596,50727,2023-05-27 00:00:00,7,49,Credit Card,Cancelled
903337,12594,50968,2021-09-27 00:00:00,7,3283,Credit Card,Pending
903338,10096,50721,2021-06-12 00:00:00,1,186,PayPal,Cancelled
903339,10989,50021,2023-08-13 00:00:00,10,1700,PayPal,Cancelled
903340,11113,50282,2021-01-24 00:00:00,10,4720,PayPal,Delivered
903341,12876,50761,2022-05-12 00:00:00,3,264,PayPal,Pending
903342,11946,50540,2021-07-12 00:00:00,3,984,Bank Transfer,Cancelled
903343,12279,50935,2023-05-28 00:00:00,6,414,PayPal,Returned
903344,10968,50417,2022-01-25 00:00:00,3,117,PayPal,Delivered
903345,12323,50808,2022-05-12 00:00:00,9,1332,PayPal,Delivered
903346,10246,50723,2023-08-22 00:00:00,5,915,Bank Transfer,Cancelled
903347,12159,50285,2023-03-17 00:00:00,6,678,Bank Transfer,Returned
903348,10234,50532,2021-05-09 00:00:00,6,1884,Credit Card,Delivered
903349,12465,50532,2023-10-18 00:00:00,8,2512,PayPal,Pending
903350,12726,50511,2022-07-07 00:00:00,10,1380,Credit Card,Cancelled
903351,11152,50842,2023-11-26 00:00:00,3,1035,Credit Card,Returned
903352,11261,50396,2021-12-27 00:00:00,9,1539,Bank Transfer,Cancelled
903353,10803,50120,2023-02-04 00:00:00,7,2821,Bank Transfer,Delivered
903354,12667,50097,2021-10-14 00:00:00,6,318,Credit Card,Returned
903355,12755,50120,2023-02-07 00:00:00,1,403,Credit Card,Cancelled
903356,12899,50537,2023-07-14 00:00:00,4,1908,PayPal,Cancelled
903357,11418,50153,2022-01-04 00:00:00,5,100,Bank Transfer,Cancelled
903358,12523,50245,2023-06-18 00:00:00,2,262,Bank Transfer,Pending
903359,10655,50772,2023-12-21 00:00:00,1,269,Credit Card,Pending
903360,12443,50516,2021-09-19 00:00:00,2,794,Bank Transfer,Pending
903361,10111,50393,2023-02-27 00:00:00,8,248,Credit Card,Pending
903362,10090,50143,2021-04-21 00:00:00,10,480,Credit Card,Delivered
903363,10763,50504,2023-07-31 00:00:00,6,1956,Bank Transfer,Cancelled
903364,11304,50794,2021-05-21 00:00:00,10,4730,PayPal,Pending
903365,11357,50847,2023-01-15 00:00:00,2,124,Bank Transfer,Delivered
903366,12180,50858,2022-06-19 00:00:00,9,756,Credit Card,Pending
903367,11037,50220,2021-03-20 00:00:00,8,536,Credit Card,Delivered
903368,12505,50839,2023-11-21 00:00:00,4,816,PayPal,Returned
903369,11465,50160,2022-05-24 00:00:00,10,4070,Credit Card,Pending
903370,10098,50076,2023-08-29 00:00:00,7,2457,PayPal,Pending
903371,11144,50611,2021-03-07 00:00:00,3,993,Bank Transfer,Cancelled
903372,10293,50692,2021-10-14 00:00:00,6,1704,PayPal,Pending
903373,11840,50639,2021-05-03 00:00:00,3,1032,Credit Card,Pending
903374,11735,50032,2022-07-09 00:00:00,10,4060,Credit Card,Delivered
903375,11025,50777,2023-10-01 00:00:00,3,579,PayPal,Cancelled
903376,12620,50334,2021-01-04 00:00:00,9,1809,Bank Transfer,Cancelled
903377,12298,50525,2022-02-16 00:00:00,6,2682,PayPal,Returned
903378,10652,50440,2021-09-07 00:00:00,8,2520,Credit Card,Delivered
903379,12197,50892,2022-03-29 00:00:00,4,876,Bank Transfer,Pending
903380,12092,50940,2021-06-07 00:00:00,4,484,PayPal,Delivered
903381,11907,50993,2023-04-17 00:00:00,8,1456,PayPal,Pending
903382,11722,50352,2023-10-11 00:00:00,7,147,PayPal,Returned
903383,11068,50339,2023-11-19 00:00:00,5,1445,Credit Card,Pending
903384,12210,50926,2023-09-05 00:00:00,2,12,Credit Card,Cancelled
903385,11817,50400,2021-12-01 00:00:00,6,2592,Credit Card,Returned
903386,10253,50396,2021-06-02 00:00:00,1,171,Bank Transfer,Pending
903387,10132,50202,2023-01-19 00:00:00,7,1645,Bank Transfer,Returned
903388,11908,50962,2023-04-14 00:00:00,9,288,Bank Transfer,Cancelled
903389,11911,50530,2023-03-19 00:00:00,5,860,Credit Card,Cancelled
903390,12522,50909,2023-01-28 00:00:00,5,455,Bank Transfer,Delivered
903391,11680,50093,2023-11-22 00:00:00,7,2296,Bank Transfer,Pending
903392,11133,50792,2022-06-16 00:00:00,5,1110,PayPal,Returned
903393,12754,50358,2021-02-22 00:00:00,10,2130,Credit Card,Delivered
903394,11059,50396,2022-12-19 00:00:00,4,684,PayPal,Returned
903395,11926,50828,2021-12-11 00:00:00,1,178,Credit Card,Delivered
903396,12323,50060,2021-01-01 00:00:00,6,1266,Credit Card,Delivered
903397,10187,50477,2021-06-16 00:00:00,9,4410,Bank Transfer,Delivered
903398,10949,50726,2021-11-13 00:00:00,4,1544,PayPal,Cancelled
903399,12291,50612,2023-08-23 00:00:00,10,4970,PayPal,Cancelled
903400,10264,50001,2023-06-17 00:00:00,4,1488,Bank Transfer,Cancelled
903401,11998,50555,2021-09-30 00:00:00,5,405,PayPal,Cancelled
903402,10522,50311,2022-01-08 00:00:00,6,1722,PayPal,Returned
903403,11565,50168,2023-06-19 00:00:00,3,1416,Credit Card,Pending
903404,10783,50192,2021-07-20 00:00:00,9,3258,PayPal,Cancelled
903405,10535,50034,2021-05-20 00:00:00,1,492,PayPal,Pending
903406,10210,50034,2021-11-02 00:00:00,6,2952,Credit Card,Delivered
903407,12094,50688,2023-12-21 00:00:00,6,1110,Bank Transfer,Pending
903408,11564,50417,2021-12-26 00:00:00,8,312,Credit Card,Cancelled
903409,10026,50708,2021-11-03 00:00:00,5,2375,Bank Transfer,Returned
903410,10175,50998,2021-11-29 00:00:00,9,2367,Bank Transfer,Cancelled
